,Uninfected_2hr_STAT,Uninfected_2hr_LOG2FC,Uninfected_2hr_PVAL,Uninfected_2hr_ADJPVAL
Q29RF7,-1.5037756802689313,0.8290710981144016,0.20713443865097578,0.4733433200941071
E9PAU2,1.0712684212181833,-0.20022003892828266,0.37188497870868564,0.6308936394617188
Q6ZS81,-0.10740832040288963,0.05033495918324338,0.9220573071975462,0.9727704590934112
Q96PK6,-0.3815796141096419,0.21672057574454628,0.7229033425477498,0.8762246596450929
P22087,-1.330090768242694,0.3160326491110159,0.2640419362553343,0.5339889637368262
Q6JBY9,0.39094424605342754,-0.11452997534915799,0.7256028354926436,0.8762246596450929
A6NHB5,-0.26188679673307796,0.20781543473589803,0.8075342628787348,0.9243565793892209
P49736,-0.6254540425292372,0.30036196453022446,0.5673444156879276,0.7673696904496969
Q7LDG7,1.8487955689875057,-0.8261259038850812,0.18385011766656087,0.44588936583499245
Q15366,2.2152429850298145,-1.2713021046805881,0.13122093871354154,0.3955374009793895
Q8WU79,1.3446865579779343,-0.3842181262397326,0.29812698059976733,0.5713619140900614
P56181,0.5323401778094404,-0.296454558187893,0.6252781221485528,0.8144054553910163
Q14669,-3.4041965072858544,0.8953896890365267,0.07144932644610162,0.3130615996298074
Q9UPY5,-0.20940379567342035,0.23748639950815598,0.8453855087260178,0.943790171117406
O14646,3.5028752308756443,-1.4641249547073218,0.07049718994441719,0.3130615996298074
P48634,1.1977178487266873,-0.7804579984140769,0.31779171997282857,0.5714834055193195
Q3V6T2,2.6503328974496756,-1.6848028341455894,0.09773111447596326,0.3441603660624421
O00567,0.9838084859847779,-0.16914407325957237,0.3834871879813004,0.6371322571972786
A0A0A0MT60,-0.1805485772740884,0.16175887235176933,0.8655926079391858,0.9500367269895185
P23634,1.5447652562054919,-0.34447175579994993,0.1978343371563881,0.46210013070108363
P52292,-0.6230250488323567,0.3583031414087494,0.5813711634144536,0.7802667623237449
Q9BPX3,-0.6836290206794817,0.2846456716871528,0.5577396216278222,0.764175715347211
P07814,-5.129797980886879,0.47920519519952043,0.015255530127209645,0.26849026915694646
J3QR44,1.629442155186593,-0.8442480860958872,0.18193869806161977,0.44530789062402765
Q7Z333,0.6526069433250008,-0.3294671501464226,0.5496676057004526,0.7563904226269271
Q8N163,-1.6666399008729043,0.89146034479446,0.18290687450591972,0.44530789062402765
Q96QR8,0.7610175226997549,-0.4474734563014824,0.5068776333207641,0.7307805045617487
